

########################################################
1571400495931	Start_of_the_log : 14:08:15
########################################################


1571400497813	18.0


########################################################
1571406116525	Start_of_the_log : 15:41:56
########################################################


1571406118838	18.0
1571406119045	18.0
1571406119256	18.0
1571406119467	18.0
1571406119693	18.0
1571406119908	18.0
1571406120111	18.0
1571406120314	18.0
1571406120564	18.0
1571406120780	18.0
1571406120992	18.0
1571406121205	18.0
1571406121419	18.0
1571406121631	18.0
1571406121833	18.0
1571406122035	18.0
1571406122238	18.0
1571406122488	18.0
1571406122700	18.0
1571406122914	18.0
1571406123125	18.0
1571406123339	18.0
1571406123549	18.0
1571406123755	18.0
1571406123958	18.0
1571406124160	18.0
1571406124409	19.0
1571406124625	18.0
1571406124838	18.0
1571406125048	18.0
1571406125270	18.0
1571406125477	18.0
1571406125681	18.0
1571406125925	18.0
1571406126152	18.0
1571406126367	18.0
1571406126577	18.0
1571406126786	18.0
1571406126998	18.0
1571406127205	18.0
1571406127406	18.0
1571406127610	18.0
1571406127859	18.0
1571406128070	18.0
1571406128281	18.0
1571406128494	18.0
1571406128704	18.0
1571406128914	18.0
1571406129125	18.0
1571406129334	18.0
1571406129536	18.0
1571406129738	18.0
1571406129940	18.0
1571406130143	18.0
1571406130385	18.0
1571406130590	17.0
1571406130800	18.0
1571406131009	18.0
1571406131220	18.0
1571406131425	18.0
1571406131634	18.0
1571406131843	17.0
1571406132051	17.0
1571406132259	18.0
1571406132469	18.0
1571406132671	18.0
1571406132872	18.0
1571406133075	18.0
1571406133277	18.0
1571406133480	18.0
1571406133683	19.0
1571406133934	18.0
1571406134143	19.0
1571406134353	19.0
1571406134561	18.0
1571406134771	18.0
1571406134979	18.0
1571406135189	18.0
1571406135410	18.0
1571406135611	17.0
1571406135829	18.0
1571406136033	18.0
1571406136189	17.0
1571406136455	18.0
1571406136658	18.0
1571406136877	18.0
1571406137080	18.0
1571406137283	18.0
1571406137502	18.0
1571406137705	18.0
1571406137908	18.0
1571406138065	17.0
1571406138330	18.0
1571406138549	18.0
1571406138755	18.0
1571406138958	17.0
1571406139177	18.0
1571406139380	18.0
1571406139583	17.0
1571406139791	18.0
1571406140005	18.0
1571406140210	18.0
1571406140418	18.0
1571406140627	18.0
1571406140830	18.0
1571406141032	18.0
1571406141234	17.0
1571406141436	18.0
1571406141637	17.0
1571406141840	17.0
1571406142089	17.0
1571406142257	17.0
1571406142506	17.0
1571406142714	17.0
1571406142922	17.0
1571406143130	17.0
1571406143340	17.0
1571406143553	17.0
1571406143755	17.0
1571406143965	16.0
1571406144173	18.0
1571406144378	19.0
1571406144579	17.0
1571406144779	19.0
1571406144981	17.0
1571406145183	17.0
1571406145387	17.0
1571406145647	17.0
1571406145842	18.0
1571406146050	17.0
1571406146260	17.0
1571406146467	17.0
1571406146674	18.0
1571406146883	17.0
1571406147090	18.0
1571406147297	18.0
1571406147507	17.0
1571406147712	17.0
1571406147913	17.0
1571406148114	17.0
1571406148314	18.0
1571406148517	17.0
1571406148720	17.0
1571406148923	17.0
1571406149168	17.0
1571406149377	17.0
1571406149586	17.0
1571406149792	17.0
1571406150001	17.0
1571406150211	18.0
1571406150418	17.0
1571406150625	17.0
1571406150834	17.0
1571406151041	17.0
1571406151245	17.0
1571406151449	17.0
1571406151651	16.0
1571406151852	17.0
1571406152056	17.0
1571406152258	17.0
1571406152462	16.0
1571406152664	17.0
1571406152910	17.0
1571406153119	17.0
1571406153327	17.0
1571406153535	17.0
1571406153742	17.0
1571406153950	17.0
1571406154158	17.0
1571406154365	17.0
1571406154573	17.0
1571406154781	17.0
1571406154988	17.0
1571406155195	17.0
1571406155397	17.0
1571406155599	17.0
1571406155803	17.0
1571406156003	17.0
1571406156207	17.0
1571406156411	17.0
1571406156614	17.0
1571406156818	17.0
1571406157066	17.0
1571406157272	17.0
1571406157482	16.0
1571406157688	17.0
1571406157897	17.0
1571406158105	17.0
1571406158313	17.0
1571406158522	16.0
1571406158728	17.0
1571406158936	18.0
1571406159145	16.0
1571406159346	16.0
1571406159549	16.0
1571406159750	17.0
1571406159953	17.0
1571406160158	16.0
1571406160361	16.0
1571406160564	17.0
1571406160766	16.0
1571406161014	16.0
1571406161221	16.0
1571406161429	16.0
1571406161638	16.0
1571406161845	16.0
1571406162052	15.0
1571406162259	16.0
1571406162466	16.0
1571406162674	16.0
1571406162881	16.0
1571406163088	15.0
1571406163293	255.0
1571406163496	16.0
1571406163698	15.0
1571406163900	16.0
1571406164103	16.0
1571406164304	16.0
1571406164506	16.0
1571406164710	16.0
1571406164957	16.0
1571406165164	16.0
1571406165372	16.0
1571406165579	16.0
1571406165786	16.0
1571406165994	16.0
1571406166201	16.0
1571406166409	16.0
1571406166615	16.0
1571406166823	16.0
1571406167031	16.0
1571406167238	18.0
1571406167445	16.0
1571406167647	16.0
1571406167849	15.0
1571406168051	15.0
1571406168253	15.0
1571406168452	15.0
1571406168657	15.0
1571406168860	16.0
1571406169062	15.0
1571406169265	16.0
1571406169467	15.0
1571406169671	16.0
1571406169916	15.0
1571406170121	15.0
1571406170327	16.0
1571406170532	16.0
1571406170738	15.0
1571406170943	16.0
1571406171148	15.0
1571406171354	16.0
1571406171559	16.0
1571406171764	15.0
