

########################################################
1571146734878	Start_of_the_log : 15:38:54
########################################################


1571146769768	18.0
1571146777543	17.0
1571146777980	18.0
1571146778840	17.0
1571146793196	18.0
1571146793696	18.0
1571146828005	18.0
1571146828491	18.0
1571146828704	18.0
1571146909978	18.0
1571146916634	18.0
1571146947603	19.0
1571146950206	19.0
1571146961657	16.0
1571146972032	17.0
1571146993457	17.0


########################################################
1571147025921	Start_of_the_log : 15:43:45
########################################################


1571147028369	18.0
1571147820420	17.0
1571147823119	17.0
1571147823908	17.0
1571147824446	17.0
1571147824657	17.0
1571147824869	17.0
1571147837155	19.0
1571147838711	19.0
1571147839007	19.0
1571147840389	19.0
1571147844934	19.0


########################################################
1571148458908	Start_of_the_log : 16:07:38
########################################################


1571148470855	19.0
1571148471320	19.0
1571148472736	19.0
1571148472949	19.0
1571148473205	19.0
1571148483170	18.0
1571148484789	18.0
1571148588845	13.0
1571148602679	13.0
1571148605189	13.0
1571148624069	14.0
1571148626382	14.0


########################################################
1571149209911	Start_of_the_log : 16:20:09
########################################################


1571149212342	19.0


########################################################
1571149282700	Start_of_the_log : 16:21:22
########################################################


1571149283819	18.0
1571149294438	15.0
1571149309794	15.0
1571149316814	16.0


########################################################
1571149421590	Start_of_the_log : 16:23:41
########################################################


1571149423126	18.0


########################################################
1571149746399	Start_of_the_log : 16:29:06
########################################################




########################################################
1571149886826	Start_of_the_log : 16:31:26
########################################################


1571149891938	12.0


########################################################
1571149934913	Start_of_the_log : 16:32:14
########################################################


1571149937256	12.0


########################################################
1571150544782	Start_of_the_log : 16:42:24
########################################################


1571150557942	12.0


########################################################
1571150833360	Start_of_the_log : 16:47:13
########################################################


1571150834416	12.0


########################################################
1571152366388	Start_of_the_log : 17:12:46
########################################################


1571152369044	13.0
