

########################################################
1576169972069	Start_of_the_log : 17:59:32
########################################################


1576169976520	18.0
1576170043080	518.0
1576170043714	519.0
1576170047050	519.0
1576170047305	519.0
1576170065923	519.0
1576170067332	0.0


########################################################
1576170088949	Start_of_the_log : 18:01:28
########################################################


1576170092240	0.0
1576170095799	0.0
1576170152191	519.0
1576170157589	519.0
1576170159316	519.0
1576170161279	519.0


########################################################
1576170669064	Start_of_the_log : 18:11:09
########################################################




########################################################
1576170762502	Start_of_the_log : 18:12:42
########################################################




########################################################
1576170832916	Start_of_the_log : 18:13:52
########################################################


1576170842973	0.0
1576170862040	0.0
1576170862791	0.0
1576170863154	0.0


########################################################
1576170897524	Start_of_the_log : 18:14:57
########################################################




########################################################
1576170976800	Start_of_the_log : 18:16:16
########################################################


1576170978726	0.0
1576171010615	0.0
1576171011435	0.0
1576171013056	0.0
1576171019552	0.0
1576171020403	0.0
1576171026408	0.0
1576171027189	0.0
1576171031328	518.0
1576171039116	519.0
1576171043658	519.0
1576171047933	519.0
1576171056622	519.0
1576171057418	0.0
1576171060259	0.0
1576171061024	0.0
1576171061994	0.0
1576171072151	518.0
1576171086081	518.0
1576171086847	0.0
1576171087480	0.0
1576171118110	0.0
1576171120382	106.0
1576171121590	0.0
1576171123094	0.0
1576171125382	0.0
1576171128718	94.0
1576171135815	0.0
1576171137862	0.0
1576171139565	0.0
1576171140531	0.0
1576171141842	0.0
1576171142658	0.0
1576171143494	0.0
1576171144539	0.0
1576171147199	0.0
1576171147996	0.0
1576171149099	0.0
1576171150177	0.0
1576171152162	0.0
1576171152647	0.0
1576171163463	0.0
1576171164370	0.0
