

########################################################
1575365216870	Start_of_the_log : 10:26:56
########################################################




########################################################
1575365339798	Start_of_the_log : 10:28:59
########################################################




########################################################
1575365468692	Start_of_the_log : 10:31:08
########################################################


1575365471331	18.0
1575365471543	519.0
1575365471750	519.0
1575365471959	519.0
1575365472171	519.0
1575365472381	519.0
1575365472581	519.0
1575365472783	519.0
1575365472985	519.0
1575365473233	519.0
1575365473444	519.0
1575365473655	519.0
1575365473866	519.0
1575365474077	519.0
1575365474288	519.0
1575365474491	519.0
1575365474692	519.0
1575365474893	519.0
1575365475093	519.0
1575365475340	519.0
1575365475551	519.0
1575365475761	519.0
1575365475971	519.0
1575365476180	519.0
1575365476391	519.0
1575365476602	0.0
1575365476805	519.0
1575365477004	519.0
1575365477205	519.0
1575365477407	519.0
1575365477653	519.0
1575365477864	519.0
1575365478076	519.0
1575365478284	519.0
1575365478492	18.0
1575365478664	18.0
1575365478916	18.0
1575365479124	18.0
1575365479348	18.0
1575365479544	18.0
1575365479752	18.0
1575365479964	18.0
1575365480172	18.0
1575365480380	18.0
1575365480548	18.0
1575365480796	18.0
1575365481008	18.0
1575365481216	18.0
1575365481422	18.0
1575365481642	17.0
1575365481842	18.0
1575365482050	18.0
1575365482258	18.0
1575365482422	18.0
1575365482670	18.0
1575365482878	18.0
1575365483082	18.0
1575365483294	18.0
1575365483498	18.0
1575365483706	18.0
1575365483914	18.0
1575365484122	18.0
1575365484286	18.0
1575365484534	18.0
1575365484742	18.0
1575365484950	18.0
1575365485158	18.0
1575365485366	18.0
1575365493823	18.0
1575365496743	18.0
1575365496947	18.0
1575365511124	19.0
1575365511316	18.0
1575365511580	18.0
1575365561189	18.0


########################################################
1575365616723	Start_of_the_log : 10:33:36
########################################################


1575365619431	18.0


########################################################
1575366076258	Start_of_the_log : 10:41:16
########################################################




########################################################
1575366224204	Start_of_the_log : 10:43:44
########################################################




########################################################
1575366299838	Start_of_the_log : 10:44:59
########################################################




########################################################
1575366379720	Start_of_the_log : 10:46:19
########################################################


1575366394649	18.0
1575366634860	14.0
1575366636520	14.0
1575366637151	15.0
1575366637790	14.0
1575366638384	14.0


########################################################
1575366649711	Start_of_the_log : 10:50:49
########################################################


