

########################################################
1571146734984	Start_of_the_log : 15:38:54
########################################################


1571146776020	17.0
1571146779630	17.0
1571146780114	17.0
1571146780368	17.0
1571146791969	17.0
1571146829643	17.0
1571146832554	17.0
1571146908851	18.0
1571146911682	18.0
1571146913799	18.0
1571146914344	18.0
1571146914624	18.0


########################################################
1571147025937	Start_of_the_log : 15:43:45
########################################################


1571147029892	18.0
1571147821658	19.0
1571147846195	19.0


########################################################
1571148458973	Start_of_the_log : 16:07:38
########################################################


1571148461518	19.0
1571148473709	19.0
1571148473967	19.0
1571148484790	19.0
1571148589911	15.0
1571148603877	16.0
1571148606010	16.0
1571148606721	16.0
1571148623127	15.0
1571148628086	16.0
1571148629548	16.0
1571148633024	16.0


########################################################
1571149209928	Start_of_the_log : 16:20:09
########################################################


1571149212342	19.0


########################################################
1571149282716	Start_of_the_log : 16:21:22
########################################################


1571149283819	17.0
1571149295501	16.0
1571149308869	18.0
1571149315875	16.0


########################################################
1571149421607	Start_of_the_log : 16:23:41
########################################################


1571149423132	17.0


########################################################
1571149746422	Start_of_the_log : 16:29:06
########################################################




########################################################
1571149886845	Start_of_the_log : 16:31:26
########################################################


1571149892890	13.0


########################################################
1571149934929	Start_of_the_log : 16:32:14
########################################################


1571149937256	13.0


########################################################
1571150544803	Start_of_the_log : 16:42:24
########################################################


1571150557942	16.0


########################################################
1571150833376	Start_of_the_log : 16:47:13
########################################################


1571150834421	16.0


########################################################
1571152366406	Start_of_the_log : 17:12:46
########################################################


1571152369044	19.0
