

########################################################
1576234726036	Start_of_the_log : 11:58:46
########################################################


1576234727974	18.0
1576234749834	18.0
1576234776906	16.0
1576234785871	16.0
1576234796815	16.0
1576234808011	16.0
1576234822866	15.0
1576234841175	14.0
1576234848046	15.0
1576234874054	14.0
1576234882725	15.0
1576234901001	13.0
1576234909840	13.0
1576234928146	13.0
1576234936751	13.0
1576235000446	12.0
1576235017164	12.0
1576235030872	12.0
1576235038509	12.0
1576235053621	12.0
1576235062116	12.0


########################################################
1576240763873	Start_of_the_log : 13:39:23
########################################################


1576240781413	18.0
1576240782825	18.0


########################################################
1576241004524	Start_of_the_log : 13:43:24
########################################################


1576241010870	18.0
1576241039573	18.0


########################################################
1576241417185	Start_of_the_log : 13:50:17
########################################################




########################################################
1576241529138	Start_of_the_log : 13:52:09
########################################################




########################################################
1576241666032	Start_of_the_log : 13:54:26
########################################################


1576241773546	17.0
1576241776294	17.0
1576241777024	17.0
1576241781132	17.0


########################################################
1576241869254	Start_of_the_log : 13:57:49
########################################################


1576241872091	17.0


########################################################
1576242042797	Start_of_the_log : 14:00:42
########################################################


1576242046661	19.0
1576242057556	19.0


########################################################
1576242140685	Start_of_the_log : 14:02:20
########################################################


1576242144036	19.0


########################################################
1576242466851	Start_of_the_log : 14:07:46
########################################################




########################################################
1576242582568	Start_of_the_log : 14:09:42
########################################################


1576242589484	17.0
1576242602666	16.0
1576242615121	16.0
1576242623256	16.0
1576242631094	16.0
1576242636367	16.0
1576242642555	17.0
1576242652423	16.0
1576242667149	15.0
1576242678450	16.0
1576242686595	15.0
1576242695955	15.0
1576242705669	15.0
1576242723824	14.0
1576242743355	14.0
1576242766288	13.0
1576242775757	13.0
1576242791493	12.0
1576242824318	13.0
1576242835050	13.0
